ALXN,Alexion Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
ALY,ALCHEMY RESOURCES LIMITED,Materials,n/a,AXS
AMA,AMA GROUP LIMITED,Retailing,n/a,AXS
AMAG,AMAG Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
AM,Antero Midstream Partners LP,Public Utilities,Natural Gas Distribution,NYSE
AMAT,Applied Materials- Inc.,Technology,Semiconductors,NASDAQ
AMBA,Ambarella- Inc.,Technology,Semiconductors,NASDAQ
AMB,AMBITION GROUP LIMITED,Commercial Services & Supplies,n/a,AXS
AMBC,Ambac Financial Group- Inc.,Finance,Property-Casualty Insurers,NASDAQ
AMBCW,Ambac Financial Group- Inc.,Finance,Property-Casualty Insurers,NASDAQ
AMBR,Amber Road- Inc.,Technology,Computer Software: Prepackaged Software,NYSE
AMC,AMC Entertainment Holdings- Inc.,Consumer Services,Movies/Entertainment,NYSE
AMC,AMCOR LIMITED,Materials,n/a,AXS
AMCC,Applied Micro Circuits Corporation,Technology,Semiconductors,NASDAQ
AMCN,AirMedia Group Inc,Technology,Advertising,NASDAQ
AMCX,AMC Networks Inc.,Consumer Services,Television Services,NASDAQ
AME,AMTEK- Inc.,Consumer Durables,Metal Fabrications,NYSE
AMED,Amedisys Inc,Health Care,Medical/Nursing Services,NASDAQ
AMEH,Apollo Medical Holdings- Inc.,n/a,n/a,NASDAQ
AMFW,Amec Plc Ord,Consumer Services,Military/Government/Technical,NYSE
AMG,Affiliated Managers Group- Inc.,Finance,Investment Managers,NYSE
AMGN,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
AMH^A,American Homes 4 Rent,Consumer Services,Real Estate Investment Trusts,NYSE
AMH,AMCIL LIMITED,Diversified Financials,n/a,AXS
AMH,American Homes 4 Rent,Consumer Services,Real Estate Investment Trusts,NYSE
AMH^B,American Homes 4 Rent,n/a,n/a,NYSE
AMH^C,American Homes 4 Rent,n/a,n/a,NYSE
AMH^D,American Homes 4 Rent,n/a,n/a,NYSE
AMH^E,American Homes 4 Rent,n/a,n/a,NYSE
AMI,AURELIA METALS LIMITED,Materials,n/a,AXS
AMID,American Midstream Partners LP,Public Utilities,Natural Gas Distribution,NYSE
AMKR,Amkor Technology- Inc.,Technology,Semiconductors,NASDAQ
AML,AEON METALS LIMITED.,Materials,n/a,AXS
AMN,AGRIMIN LIMITED,Materials,n/a,AXS
AMNB,American National Bankshares- Inc.,Finance,Major Banks,NASDAQ
AMO,AMBERTECH LIMITED,Technology Hardware & Equipment,n/a,AXS
AMOV,America Movil S.A.B. de C.V.,Public Utilities,Telecommunications Equipment,NASDAQ
AMP,AMERIPRISE FINANCIAL SERVICES- Inc.,Finance,Investment Managers,NYSE
AMPE,Ampio Pharmaceuticals, Inc.,Health Care,Major Pharmaceuticals,AMEX
AMPH,Amphastar Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
AMRB,American River Bankshares,Finance,Major Banks,NASDAQ
AMRC,Ameresco- Inc.,Basic Industries,Engineering & Construction,NYSE
AMRI,Albany Molecular Research- Inc.,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NASDAQ
AMRK,A-Mark Precious Metals- Inc.,Basic Industries,Other Specialty Stores,NASDAQ
AMRN,Amarin Corporation PLC,Health Care,Major Pharmaceuticals,NASDAQ
AMRS,Amyris- Inc.,Basic Industries,Major Chemicals,NASDAQ
AMS,American Shared Hospital Services,Health Care,Medical Specialities,AMEX
AMSC,American Superconductor Corporation,Consumer Durables,Metal Fabrications,NASDAQ
AMSF,AMERISAFE- Inc.,Finance,Property-Casualty Insurers,NASDAQ
AMSG,Amsurg Corp.,Health Care,Medical/Nursing Services,NASDAQ
AMSGP,Amsurg Corp.,Health Care,Medical/Nursing Services,NASDAQ
AMSWA,American Software- Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
AMT^A,American Tower Corporation (REIT),n/a,n/a,NYSE
AMT,American Tower Corporation (REIT),Consumer Services,Real Estate Investment Trusts,NYSE
AMT^B,American Tower Corporation (REIT),n/a,n/a,NYSE
AMTD,TD Ameritrade Holding Corporation,Finance,Investment Bankers/Brokers/Service,NASDAQ
AMWD,American Woodmark Corporation,Basic Industries,Forest Products,NASDAQ
AMX,America Movil S.A.B. de C.V.,Public Utilities,Telecommunications Equipment,NYSE
AMZN,Amazon.com- Inc.,Consumer Services,Catalog/Specialty Distribution,NASDAQ
ANAT,American National Insurance Company,Finance,Life Insurance,NASDAQ
AN,AutoNation- Inc.,Consumer Durables,Automotive Aftermarket,NYSE
ANDAU,Andina Acquisition Corp. II,Finance,Business Services,NASDAQ
ANDE,The Andersons- Inc.,Consumer Services,Farming/Seeds/Milling,NASDAQ
ANET,Arista Networks- Inc.,Technology,Computer Communications Equipment,NYSE
ANF,Abercrombie & Fitch Company,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
ANFI,Amira Nature Foods Ltd,Consumer Non-Durables,Packaged Foods,NYSE
ANG,AUSTIN ENGINEERING LIMITED,Capital Goods,n/a,AXS
ANGI,Angie's List- Inc.,Consumer Services,Advertising,NASDAQ
ANGO,AngioDynamics- Inc.,Health Care,Medical/Dental Instruments,NASDAQ
ANH^A,Anworth Mortgage Asset  Corporation,n/a,n/a,NYSE
ANH,Anworth Mortgage Asset  Corporation,Consumer Services,Real Estate Investment Trusts,NYSE
ANH^B,Anworth Mortgage Asset  Corporation,n/a,n/a,NYSE
ANH^C,Anworth Mortgage Asset  Corporation,n/a,n/a,NYSE
ANIK,Anika Therapeutics Inc.,Health Care,Medical/Dental Instruments,NASDAQ
ANN,ANSELL LIMITED,Health Care Equipment & Services,n/a,AXS
ANO,ADVANCED NANO TECHNOLOGIES LIMITED,Materials,n/a,AXS
ANP,ANTISENSE THERAPEUTICS LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
ANQ,ANAECO LIMITED,Commercial Services & Supplies,n/a,AXS
ANR,ANATARA LIFESCIENCES LTD,Pharmaceuticals & Biotechnology,n/a,AXS
ANSS,ANSYS- Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
ANTM,Anthem- Inc.,Health Care,Medical Specialities,NYSE
ANTX,Anthem- Inc.,Health Care,Medical Specialities,NYSE
ANV,AUSNET SERVICES HOLDINGS PTY LTD,Not Applic,n/a,AXS
ANW,Aegean Marine Petroleum Network Inc.,Energy,Oil Refining/Marketing,NYSE
ANY,Sphere 3D Corp.,Technology,EDP Services,NASDAQ
ANZ,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,Banks,n/a,AXS
AOA,AUSMON RESOURCES LIMITED,Materials,n/a,AXS
AOD,Alpine Total Dynamic Dividend Fund,n/a,n/a,NYSE
AOD,AURORA DIVIDEND INCOME TRUST (MANAGED FUND),Not Applic,n/a,AXS
AOF,AUSTRALIAN UNITY OFFICE FUND,Real Estate,n/a,AXS
AOG,AVEO GROUP,Real Estate,n/a,AXS
AOH,ALTONA MINING LIMITED,Materials,n/a,AXS
AOI,Alliance One International- Inc.,Consumer Services,Farming/Seeds/Milling,NYSE
AOJ,APOLLO SERIES 2010-1 TRUST,Not Applic,n/a,AXS
AOK,AUSTEX OIL LIMITED,Energy,n/a,AXS
AOL,APOLLO SERIES 2015-1 TRUST,Not Applic,n/a,AXS
AON,Aon plc,Finance,Specialty Insurers,NYSE
AON,APOLLO MINERALS LIMITED,Materials,n/a,AXS
AOP,APOLLO CONSOLIDATED LIMITED,Materials,n/a,AXS
AOR,APOLLO SERIES 2013-1 TRUST,Not Applic,n/a,AXS
AOSL,Alpha and Omega Semiconductor Limited,Technology,Semiconductors,NASDAQ
AOS,Smith (A.O.) Corporation,Consumer Durables,Consumer Electronics/Appliances,NYSE
AOU,AUROCH MINERALS LTD,Materials,n/a,AXS
AOW,AMERICAN PATRIOT OIL & GAS LIMITED,Energy,n/a,AXS
APA,Apache Corporation,Energy,Oil & Gas Production,NYSE
APA,APA GROUP,Utilities,n/a,AXS
APAM,Artisan Partners Asset Management Inc.,Finance,Investment Managers,NYSE
AP,Ampco-Pittsburgh Corporation,Capital Goods,Fluid Controls,NYSE
APB,Asia Pacific Fund- Inc. (The),n/a,n/a,NYSE
APC,Anadarko Petroleum Corporation,Energy,Oil & Gas Production,NYSE
APD,Air Products and Chemicals- Inc.,Basic Industries,Major Chemicals,NYSE
APD,APN PROPERTY GROUP LIMITED,Diversified Financials,n/a,AXS
APE,AP EAGERS LIMITED,Retailing,n/a,AXS
APEI,American Public Education- Inc.,Consumer Services,Other Consumer Services,NASDAQ
APFH,AdvancePierre Foods Holdings- Inc.,Consumer Non-Durables,Packaged Foods,NYSE
APF,Morgan Stanley Asia-Pacific Fund- Inc.,n/a,n/a,NYSE
APG,AUSTPAC RESOURCES NL,Materials,n/a,AXS
APH,Amphenol Corporation,Capital Goods,Electrical Products,NYSE
APHB,AmpliPhi Biosciences Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMEX
API,AUSTRALIAN PHARMACEUTICAL INDUSTRIES LIMITED,Health Care Equipment & Services,n/a,AXS
APIC,Apigee Corporation,Technology,Computer Software: Prepackaged Software,NASDAQ
APL,ANTIPODES GLOBAL INVESTMENT COMPANY LTD,Class Pend,n/a,AXS
APLE,Apple Hospitality REIT- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
APLP,Archrock Partners L.P.,Public Utilities,Natural Gas Distribution,NASDAQ
APN,APN NEWS & MEDIA LIMITED,Media,n/a,AXS
APO,APN OUTDOOR GROUP LIMITED,Media,n/a,AXS
APO,Apollo Global Management, LLC,Finance,Investment Managers,NYSE
APOG,Apogee Enterprises- Inc.,Capital Goods,Auto Parts:O.E.M.,NASDAQ
APOL,Apollo Education Group- Inc.,Consumer Services,Other Consumer Services,NASDAQ
APOPW,Cellect Biotechnology Ltd.,n/a,n/a,NASDAQ
APPF,AppFolio- Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
APT,Alpha Pro Tech, Ltd.,Health Care,Industrial Specialties,AMEX
APTO,Aptose Biosciences- Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
APTS,Preferred Apartment Communities- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
APU,AmeriGas Partners L.P.,Consumer Services,Other Specialty Stores,NYSE
APVO,Aptevo Therapeutics Inc.,Health Care,Major Pharmaceuticals,NASDAQ
APW,AIMS PROPERTY SECURITIES FUND,Real Estate,n/a,AXS
APWC,Asia Pacific Wire & Cable Corporation Limited,Basic Industries,Telecommunications Equipment,NASDAQ
APX,APPEN LIMITED,Software & Services,n/a,AXS
APY,AZONTO PETROLEUM LTD,Energy,n/a,AXS
APZ,ASPEN GROUP,Real Estate,n/a,AXS
AQC,AUSTRALIAN PACIFIC COAL LIMITED,Materials,n/a,AXS
AQD,AUSQUEST LIMITED,Materials,n/a,AXS
AQF,AUSTRALIAN GOVERNANCE MASTERS INDEX FUND LIMITED,Diversified Financials,n/a,AXS
AQG,ALACER GOLD CORP.,Materials,n/a,AXS
AQH,APT PIPELINES LIMITED.,Not Applic,n/a,AXS
AQI,ALICANTO MINERALS LIMITED,Materials,n/a,AXS
AQJ,AUS ASIA MINERALS LIMITED,Energy,n/a,AXS
AQM,ANGLO AMERICAN CAPITAL PLC,Not Applic,n/a,AXS
AQQ,APHRODITE GOLD LIMITED,Materials,n/a,AXS
AQS,AQUIS ENTERTAINMENT LIMITED,Consumer Services,n/a,AXS
AQU,AQUAINT CAPITAL HOLDINGS LIMITED,Consumer Services,n/a,AXS
AQX,ALICE QUEEN LIMITED,Energy,n/a,AXS
AQZ,ALLIANCE AVIATION SERVICES LIMITED,Transportation,n/a,AXS
AR1,ARROWHEAD RESOURCES LIMITED,Materials,n/a,AXS
ARA,American Renal Associates Holdings Inc,Health Care,Hospital/Nursing Management,NYSE
ARA,ARIADNE AUSTRALIA LIMITED,Commercial Services & Supplies,n/a,AXS
AR,Antero Resources Corporation,Energy,Oil & Gas Production,NYSE
ARAY,Accuray Incorporated,Health Care,Medical/Dental Instruments,NASDAQ
ARB,ARB CORPORATION LIMITED.,Automobiles & Components,n/a,AXS
ARC,ARC Document Solutions- Inc.,Consumer Services,Professional Services,NYSE
ARC,AUSTRALIAN RURAL CAPITAL LIMITED,Diversified Financials,n/a,AXS
ARCB,ArcBest Corporation,Transportation,Trucking Freight/Courier Services,NASDAQ
ARCC,Ares Capital Corporation,n/a,n/a,NASDAQ
ARCO,Arcos Dorados Holdings Inc.,Consumer Services,Restaurants,NYSE
ARCX,Arc Logistic Partners LP,Energy,Oil Refining/Marketing,NYSE
ARD,ARGENT MINERALS LIMITED,Materials,n/a,AXS
ARDC,Ares Dynamic Credit Allocation Fund- Inc.,n/a,n/a,NYSE
ARE,Alexandria Real Estate Equities- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
ARE,ARGONAUT RESOURCES NL,Materials,n/a,AXS
ARE^D,Alexandria Real Estate Equities- Inc.,n/a,n/a,NYSE
ARE^E,Alexandria Real Estate Equities- Inc.,n/a,n/a,NYSE
ARES^A,Ares Management L.P.,n/a,n/a,NYSE
ARES,Ares Management L.P.,Finance,Investment Managers,NYSE
AREX,Approach Resources Inc.,Energy,Oil & Gas Production,NASDAQ
ARF,ARENA REIT.,Real Estate,n/a,AXS
ARG,ARGO INVESTMENTS LIMITED,Not Applic,n/a,AXS
ARH,AUSTRALASIAN RESOURCES LIMITED,Materials,n/a,AXS
ARH^C,Arch Capital Group Ltd.,n/a,n/a,NYSE
ARI^A,Apollo Commercial Real Estate Finance,n/a,n/a,NYSE
ARIA,ARIAD Pharmaceuticals- Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
ARI,Apollo Commercial Real Estate Finance,Consumer Services,Real Estate Investment Trusts,NYSE
ARI,ARRIUM LIMITED,Materials,n/a,AXS
ARII,American Railcar Industries- Inc.,Capital Goods,Railroads,NASDAQ
ARK,AUSROC METALS LTD,Materials,n/a,AXS
ARL,American Realty Investors- Inc.,Finance,Real Estate,NYSE
ARLP,Alliance Resource Partners L.P.,Energy,Coal Mining,NASDAQ
ARLZ,Aralez Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,NASDAQ
ARM,AURORA MINERALS LIMITED,Materials,n/a,AXS
ARMH,ARM Holdings plc,Technology,Semiconductors,NASDAQ
ARMK,Aramark,Consumer Services,Restaurants,NYSE
ARNA,Arena Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
ARO,ASTRO RESOURCES NL,Materials,n/a,AXS
AROC,Archrock- Inc.,Technology,Diversified Commercial Services,NYSE
AROW,Arrow Financial Corporation,Finance,Major Banks,NASDAQ
ARR^A,ARMOUR Residential REIT- Inc.,n/a,n/a,NYSE
ARR,ARMOUR Residential REIT- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
ARR^B,ARMOUR Residential REIT- Inc.,n/a,n/a,NYSE
ARRS,ARRIS International plc,Technology,Radio And Television Broadcasting And Communications Equipment,NASDAQ
ARS,ALT RESOURCES LIMITED,Materials,n/a,AXS
ARTNA,Artesian Resources Corporation,Public Utilities,Water Supply,NASDAQ
ARU,ARAFURA RESOURCES LIMITED,Materials,n/a,AXS
ARU,Ares Capital Corporation,n/a,n/a,NYSE
ARV,ARTEMIS RESOURCES LIMITED,Materials,n/a,AXS
ARWAR,Arowana Inc.,Finance,Business Services,NASDAQ
ARW,Arrow Electronics- Inc.,Consumer Non-Durables,Electronic Components,NYSE
ARWAU,Arowana Inc.,Finance,Business Services,NASDAQ
ARW,AUSTRALIAN RENEWABLE FUELS LIMITED,Energy,n/a,AXS
ARWR,Arrowhead Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
ARX,ARC EXPLORATION LIMITED,Materials,n/a,AXS
ASA,ASA Gold and Precious Metals Limited,n/a,n/a,NYSE
ASB,Associated Banc-Corp,Finance,Major Banks,NYSE
ASB,AUSTAL LIMITED,Capital Goods,n/a,AXS
ASB^B.CL,Associated Banc-Corp,n/a,n/a,NYSE
ASB^C,Associated Banc-Corp,n/a,n/a,NYSE
ASB.WS,Associated Banc-Corp,n/a,n/a,AMEX
ASC,Ardmore Shipping Corporation,Transportation,Marine Transportation,NYSE
ASCMA,Ascent Capital Group- Inc.,Consumer Services,Other Consumer Services,NASDAQ
ASEI,American Science and Engineering- Inc.,Health Care,Medical Electronics,NASDAQ
ASET,FlexShares Real Assets Allocation Index Fund,n/a,n/a,NASDAQ
ASFI,Asta Funding- Inc.,Finance,Finance Companies,NASDAQ
ASG,Liberty All-Star Growth Fund- Inc.,n/a,n/a,NYSE
ASGN,On Assignment- Inc.,Technology,Professional Services,NYSE
ASH,Ashland Inc.,Consumer Durables,Specialty Chemicals,NYSE
ASH,ASHLEY SERVICES GROUP LIMITED,Commercial Services & Supplies,n/a,AXS
ASL,AUSDRILL LIMITED,Capital Goods,n/a,AXS
ASM,Avino Silver,Basic Industries,Precious Metals,AMEX
ASML,ASML Holding N.V.,Technology,Industrial Machinery/Components,NASDAQ
ASNA,Ascena Retail Group- Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,NASDAQ
ASN,ANSON RESOURCES LIMITED,Materials,n/a,AXS
ASND,Ascendis Pharma A/S,Health Care,Major Pharmaceuticals,NASDAQ
ASP,ASPERMONT LIMITED.,Media,n/a,AXS
ASPN,Aspen Aerogels- Inc.,Consumer Services,RETAIL: Building Materials,NYSE
ASPS,Altisource Portfolio Solutions S.A.,Consumer Services,Other Consumer Services,NASDAQ
ASR,Grupo Aeroportuario del Sureste S.A. de C.V.,Transportation,Aerospace,NYSE
ASRVP,AmeriServ Financial Inc.,Finance,Major Banks,NASDAQ
AST,Asterias Biotherapeutics, Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMEX
AST,AUSNET SERVICES LIMITED,Utilities,n/a,AXS
ASTE,Astec Industries- Inc.,Capital Goods,Construction/Ag Equipment/Trucks,NASDAQ
AST.WS,Asterias Biotherapeutics, Inc.,n/a,n/a,AMEX
ASW,ADVANCED SHARE REGISTRY LIMITED,Diversified Financials,n/a,AXS
ASX,Advanced Semiconductor Engineering- Inc.,Technology,Semiconductors,NYSE
ASX,ASX LIMITED,Diversified Financials,n/a,AXS
ASY,ASSEMBLEBAY LIMITED,Energy,n/a,AXS
ASYS,Amtech Systems- Inc.,Technology,Industrial Machinery/Components,NASDAQ
ASZ,ASG GROUP LIMITED,Software & Services,n/a,AXS
ATA,ATC ALLOYS LTD,Materials,n/a,AXS
ATAI,ATA Inc.,Consumer Services,Other Consumer Services,NASDAQ
AT,Atlantic Power Corporation,Energy,Electric Utilities: Central,NYSE
ATAX,America First Multifamily Investors L.P.,Finance,Finance: Consumer Services,NASDAQ
ATB,ASIAN DEVELOPMENT BANK,Not Applic,n/a,AXS
ATC,ALTECH CHEMICALS LTD,Materials,n/a,AXS
ATEC,Alphatec Holdings- Inc.,Health Care,Medical/Dental Instruments,NASDAQ
ATEN,A10 Networks- Inc.,Technology,Computer Communications Equipment,NYSE
ATHM,Autohome Inc.,Technology,EDP Services,NYSE
ATHN,athenahealth- Inc.,Miscellaneous,Business Services,NASDAQ
ATI,Allegheny Technologies Incorporated,Basic Industries,Steel/Iron Ore,NYSE
ATI,ATLANTIC LIMITED,Materials,n/a,AXS
ATKR,Atkore International Group Inc.,Miscellaneous,Industrial Machinery/Components,NYSE
ATLC,Atlanticus Holdings Corporation,Finance,Finance: Consumer Services,NASDAQ
ATM,ANEKA TAMBANG (PERSERO) TBK (PT),Materials,n/a,AXS
ATNI,ATN International- Inc.,Public Utilities,Telecommunications Equipment,NASDAQ
ATNM,Actinium Pharmaceuticals, Inc.,Health Care,Major Pharmaceuticals,AMEX
ATO,Atmos Energy Corporation,Public Utilities,Oil/Gas Transmission,NYSE
ATP,ATLAS PEARLS AND PERFUMES LTD,Consumer Durables & Apparel,n/a,AXS
ATRA,Atara Biotherapeutics- Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
ATR,AptarGroup- Inc.,Consumer Non-Durables,Plastic Products,NYSE
ATR,ASTRON CORPORATION LIMITED,Materials,n/a,AXS
ATRI,ATRION Corporation,Health Care,Medical/Dental Instruments,NASDAQ
ATRO,Astronics Corporation,Capital Goods,Military/Government/Technical,NASDAQ
ATS,AUSTRALIS OIL & GAS LIMITED,Energy,n/a,AXS
ATSG,Air Transport Services Group Inc,Transportation,Air Freight/Delivery Services,NASDAQ
ATTO,Atento S.A.,Public Utilities,Telecommunications Equipment,NYSE
ATU,Actuant Corporation,Technology,Industrial Machinery/Components,NYSE
ATU,ATRUM COAL NL,Materials,n/a,AXS
ATV,Acorn International- Inc.,Consumer Services,Other Specialty Stores,NYSE
ATVI,Activision Blizzard Inc,Technology,Computer Software: Prepackaged Software,NASDAQ
ATW,Atwood Oceanics- Inc.,Energy,Oil & Gas Production,NYSE
AU,AngloGold Ashanti Limited,Basic Industries,Precious Metals,NYSE
AUB,AUB GROUP LIMITED,Insurance,n/a,AXS
AUC,AUSGOLD LIMITED,Materials,n/a,AXS
AUDC,AudioCodes Ltd.,Public Utilities,Telecommunications Equipment,NASDAQ
AUF,ASIAN MASTERS FUND LIMITED,Diversified Financials,n/a,AXS
AUG,AUGEND LTD,Energy,n/a,AXS
AUI,AUSTRALIAN UNITED INVESTMENT COMPANY LIMITED,Diversified Financials,n/a,AXS
AUK,AUGUR RESOURCES LIMITED,Materials,n/a,AXS
AUMAU,AR Capital Acquisition Corp.,Finance,Business Services,NASDAQ
AUMAW,AR Capital Acquisition Corp.,Finance,Business Services,NASDAQ
AUMN,Golden Minerals Company,Basic Industries,Precious Metals,AMEX
AUO,AU Optronics Corp,Technology,Semiconductors,NYSE
AUP,AURORA PROPERTY BUY-WRITE INCOME TRUST,Not Applic,n/a,AXS
AUPH,Aurinia Pharmaceuticals Inc,Health Care,Major Pharmaceuticals,NASDAQ
AUQ,ALARA RESOURCES LIMITED,Materials,n/a,AXS
AUY,Yamana Gold Inc.,Basic Industries,Precious Metals,NYSE
AUZ,AUSTRALIAN MINES LIMITED,Materials,n/a,AXS
AVA,Avista Corporation,Public Utilities,Power Generation,NYSE
AVAL,Grupo Aval Acciones y Valores S.A.,Finance,Commercial Banks,NYSE
AVAV,AeroVironment- Inc.,Capital Goods,Aerospace,NASDAQ
AV,Aviva plc,Finance,Life Insurance,NYSE
AVB,AvalonBay Communities- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
AVB,AVANCO RESOURCES LIMITED,Materials,n/a,AXS
AVD,American Vanguard Corporation,Basic Industries,Agricultural Chemicals,NYSE
AVD,ANTILLES OIL AND GAS NL,Energy,n/a,AXS
AVEO,AVEO Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
AVG,AUSTRALIAN VINTAGE LTD,Food, Beverage & Tobacco,n/a,AXS
AVG,AVG Technologies N.V.,Technology,Computer Software: Prepackaged Software,NYSE
AVGO,Broadcom Limited,Technology,Semiconductors,NASDAQ
AVH,Avianca Holdings S.A.,Transportation,Air Freight/Delivery Services,NYSE
AVH,AVITA MEDICAL LTD,Pharmaceuticals & Biotechnology,n/a,AXS
AVHI,A V Homes- Inc.,Capital Goods,Homebuilding,NASDAQ
AVI,AVALON MINERALS LIMITED,Materials,n/a,AXS
AVID,Avid Technology- Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
AVIR,Aviragen Therapeutics- Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
AVJ,AVJENNINGS LIMITED,Real Estate,n/a,AXS
AVK,Advent Claymore Convertible Securities and Income Fund,n/a,n/a,NYSE
AVL,AUSTRALIAN VANADIUM LIMITED,Materials,n/a,AXS
AVN,AVENTUS RETAIL PROPERTY FUND,Real Estate,n/a,AXS
AVNW,Aviat Networks- Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,NASDAQ
AVP,Avon Products- Inc.,Consumer Non-Durables,Package Goods/Cosmetics,NYSE
AVQ,AXIOM MINING LIMITED,Materials,n/a,AXS
AVT,Avnet- Inc.,Consumer Non-Durables,Electronic Components,NYSE
AVV,Aviva plc,Finance,Life Insurance,NYSE
AVX,AVEXA LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
AVX,AVX Corporation,Capital Goods,Electrical Products,NYSE
AVXS,AveXis- Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
AVY,Avery Dennison Corporation,Consumer Durables,Containers/Packaging,NYSE
AVZ,AVZ MINERALS LIMITED,Materials,n/a,AXS
AWC,ALUMINA LIMITED,Materials,n/a,AXS
AWE,AWE LIMITED,Energy,n/a,AXS
AWF,Alliance World Dollar Government Fund II,n/a,n/a,NYSE
AWH,Allied World Assurance Company Holdings, AG,Finance,Property-Casualty Insurers,NYSE
AWI,Armstrong World Industries Inc,Consumer Non-Durables,Plastic Products,NYSE
AWK,American Water Works,Public Utilities,Water Supply,NYSE
AWN,AROWANA INTERNATIONAL LIMITED,Capital Goods,n/a,AXS
AWP,Alpine Global Premier Properties Fund,n/a,n/a,NYSE
AWQ,AROWANA AUSTRALASIAN VALUE OPPORTUNITIES FUND LIMITED,Not Applic,n/a,AXS
AWR,American States Water Company,Public Utilities,Water Supply,NYSE
AWV,ANOVA METALS LIMITED,Materials,n/a,AXS
AWX,Avalon Holdings Corporation,Public Utilities,Environmental Services,AMEX
AWY,AUSTRALIAN WHISKY HOLDINGS LIMITED,Food, Beverage & Tobacco,n/a,AXS
AXE,Anixter International Inc.,Consumer Non-Durables,Telecommunications Equipment,NYSE
AXE,ARCHER EXPLORATION LIMITED,Materials,n/a,AXS
AXI,AXIOM PROPERTIES LIMITED,Real Estate,n/a,AXS
AXJ,AXA,Not Applic,n/a,AXS
AXL,American Axle & Manufacturing Holdings- Inc.,Capital Goods,Auto Parts:O.E.M.,NYSE
AXN,Aoxing Pharmaceutical Company, Inc.,Health Care,Major Pharmaceuticals,AMEX
